ID_publikacji	Autor	Tytul	Wydawnictwo	Rok wydania	Format	Cena	ID_dziedziny
a452	Henryk Sienkiewicz	Szkice weglem 	PROMATEK 	2012	mp3	14.99	d04
e1330	Redakcja: Aleksander Panasiuk, Grazyna Rosa, Stanislaw Flejterski, Jozef Perenc	Wspolczesna ekonomika uslug. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e2027	Jozef Zochowski	Rys elektromagnetycznego systemu swiata fizycznego. 	Imprint sp. z o.o. 	2010	epub	4.99	d06
e783	Stefan Zeromski	Syzyfowe prace	Aleksandria 	2012	epub	8.99	d04
e1665	Redakcja: Henryk Sroka, Teresa Porebska-Miac	Systemy Wspomagania Organizacji SWO 2010. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2010	pdf	21.99	d02
e476	Wanda Ronka-Chmielowiec, Patrycja Kowalczyk, Ewa Poprawska	Metody aktuarialne. 	Wydawnictwo Naukowe PWN 	2006	epub	4.99	d01
a998	Stefan Zeromski 	Ludzie bezdomni	ZIELONA SOWA 	2012	mp3	6.99	d04
a329	Jurij Wolkonski	Lista Kerstena. 	Audioclub.pl/Bellona 	2006	mp3	11.99	d05
e1051	Jacek Jurkowski	Korelacje nieklasyczne. Kwantowe splatanie i dyskord. 	Wydawnictwo Naukowe Uniwersytetu Mikolaja Kopernika 	2014	pdf	21.99	d06
e1383	Karol May	"Cyganie i przemytnicy. ""La Pendola"". "	SMPB 	2011	epub	18.99	d04
e1643	Andrzej Kazmierczak	Polityka pieniezna w gospodarce otwartej. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e2033	Jerzy Sadecki	Trzynastu. Premierzy wolnej Polski	Universitas 	2010	pdf	7.99	d05
e921	Redakcja: Wanda Blaszczyk	Metody organizacji i zarzadzania. Ksztaltowanie relacji organizacyjnych. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e2002	Wladyslaw Bartoszewski, Marek Edelman	I byla dzielnica zydowska w Warszawie. Wybor tekstow	Dom Wydawniczy PWN Sp. z o.o. 	2010	epub	44.99	d05
a142	Michal Komar	Swiat wedlug Mellera. Zycie i polityka - ku przyszlosci 	Biblioteka Akustyczna 	2008	mp3	28.99	d03
e1462	Tomasz Nowakowski	Niezawodnosc systemow logistycznych. 	Oficyna Wydawnicza Politechniki Wroclawskiej 	2011	epub	4.99	d01
e1998	Andrew Troelsen	Jezyk C# 2008 i platforma .NET 3.5. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d02
e1253	Jozef Banas, Stanislaw Wedrychowicz	Zbior zadan z analizy matematycznej. 	Wydawnictwo Naukowe PWN 	2012	epub	4.99	d06
e857	Joanna Lancucka	Stara Slaboniowa i spiekladuchy. 	Oficynka 	2013	multiformat	23.99	d04
a238	Melchior Wankowicz	Kundlizm 	Heraclon 	2014	mp3	17.99	d03
a524	Phil Knight	Sztuka zwyciestwa. Wspomnienia tworcy NIKE 	Rebis 	2016	mp3	27.99	d03
e1212	Tomasz Dominik Gwiazda	Algorytmy genetyczne. Kompendium, t. 1. Operator krzyzowania dla problemow numerycznych	Wydawnictwo Naukowe PWN 	2009	pdf	4.99	d02
a934	Grazyna Bialopiotrowicz	Psychologia sprzedazy nieruchomosci. 	Poltext 	2010	mp3	33.99	d07
e103	Adolf Dygasinski	Wilk, psy i ludzie. 	Armoryka 	2014	multiformat	2.99	d04
e155	Marek Adamkowicz	Szepty. 	Oficynka 	2010	multiformat	15.99	d04
e1417	Redakcja: Magda Heydel	Mysl feministyczna a przeklad. Przekladaniec, nr 24. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2011	epub	4.99	d05
e1291	Monika Banas	Narod, kultura i panstwo w procesie globalizacji. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2004	epub	4.99	d05
e364	Redakcja: Helena Sek	Psychologia kliniczna, t. 2. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d07
e356	Michal Szurek	O nauczaniu matematyki. Wyklady dla nauczycieli i studentow. Tom 7. 	GWO 	2006	pdf	15.99	d06
e736	Krzysztof Urban	Dozywotka. 	Wydawnictwo e-bookowo 	2009	pdf	5.99	d04
a1700	Sergiusz Olejnik	Moje pierwsze slowka - Jezyk angielski. 	LEKTORKLETT 	2009	mp3	28.99	d05
a1486	Harper Lee	Zabic drozda. 	Rebis 	2014	mp3	30.99	d04
a979	Jeannette Kalyta	Polozna. 3550 cudow narodzin 	Biblioteka Akustyczna 	2014	mp3	28.99	d03
e1744	Julian Ursyn Niemcewicz	Powrot posla. 	Imprint sp. z o.o. 	2011	epub	4.99	d04
e1786	Jan Cofalka	Slazacy w Warszawie. 	Wydawnictwo Naukowe Scholar 	2008	epub	27.99	d05
e257	Lawrence C. Evans	Rownania rozniczkowe czastkowe. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d06
e1719	Wojciech Jablonski	Kreowanie informacji. Media relations. 	Wydawnictwo Naukowe PWN 	2006	epub	13.99	d07
e279	Beata Guzowska	Ucze sie liczyc. Lamiglowki. 7-9 lat. Dodawanie i odejmowanie do 100. 	LITERAT HENRYK PLONCZYNSKI 	2012	pdf	4.99	d06
e1453	Redakcja: Dale G. Leathers	Komunikacja niewerbalna. 	Wydawnictwo Naukowe PWN 	2007	mobi	4.99	d07
e377	Redakcja: Dorota Kotlorz	Pieciolecie czlonkostwa Polski w Unii Europejskiej. Zagadnienia gospodarcze i spoleczne.	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2010	mobi	4.99	d01
e895	Redakcja: Jaroslaw Orzechowski, Magdalena Smieja	Inteligencja emocjonalna. Fakty, mity, kontrowersje	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d07
e804	Jan Grzenia	Komunikacja jezykowa w Internecie. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d05
e1763	Monika Marcinkowska	Wartosc banku. Kreowanie wartosci i pomiar wynikow dzialalnosci banku. 	Wydawnictwo Uniwersytetu Lodzkiego 	2003	epub	4.99	d01
e1637	Agnieszka Snarska	Makropolecenia w Excelu. Opis jezyka VBA na przykladach	Wydawnictwo Naukowe PWN 	2009	mobi	4.99	d02
a1846	Joseph Conrad	Lord Jim  	ZIELONA SOWA 	2012	mp3	6.99	d04
e390	Anna Paslawska-Turczyn	Poradnik antystresowy. 	GONETA 	2014	pdf	10.99	d04
e812	Milan Cabric, Leszek Pokrywka	Piekno ciala. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d07
a2108	Carlo Collodi	Pinokio  	ZIELONA SOWA 	2012	mp3	6.99	d04
e1029	Andriej Diakow	Za horyzont. 	Insignis 	2013	multiformat	21.99	d04
e310	Krzysztof Wojtuszkiewicz	Programowanie strukturalne i obiektowe. T. 1. Programowanie strukturalne	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d02
a770	Clive Staples Lewis	Opowiesci z Narnii. Kon i jego chlopiec. 	Media Rodzina 	2013	mp3	20.99	d07
e480	Ewa Lipinska	Nie ma rozy bez kolcow. Cwiczenia ortograficzne dla cudzoziemcow	Universitas 	2010	pdf	10.99	d05
e1526	Roman Leitner, Wojciech Matuszewski, Zdzislaw Rojek	Zadania z matematyki wyzszej czesc 1. 	Wydawnictwo WNT 	2013	mobi	4.99	d06
e845	M. Krzysko, W. Wolynski, T. Gorecki, M. Skorzybut	Systemy uczace sie. Rozpoznawanie wzorcow analiza skupien i redukcja wymiarowosci	Wydawnictwo WNT 	2008	epub	4.99	d07
e635	Sebastian Tabol	Istota czytania. 	Oficyna Wydawnicza IMPULS 	2005	pdf	13.99	d07
e1320	Abraham H. Maslow	Motywacja i osobowosc. 	Wydawnictwo Naukowe PWN 	2006	epub	4.99	d07
e1919	Piotr Rowicki	Fatum. 	Oficynka 	2011	multiformat	15.99	d04
e1093	Wieslaw Porebski	Jezyk C++. Standard ISO. 	Wydawnictwo Naukowe PWN 	2008	pdf	4.99	d02
e544	Wladyslaw Stanislaw Reymont	Wampir. 	Armoryka 	2014	multiformat	6.99	d04
e353	Mateusz Klagisz	Pismo i ortografia jezyka perskiego. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2010	epub	4.99	d05
e541	Redakcja: Krzysztof Jajuga	Zarzadzanie ryzykiem. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e1216	Krystian Kaczor	SCRUM i nie tylko. Teoria i praktyka w metodach Agile. 	Wydawnictwo Naukowe PWN 	2017	multiformat	32.99	d02
a880	Christopher McDougall	Urodzeni biegacze Tajemnicze plamie Tarahumara, bieganie naturalne i wyscig, jakiego swiat nie widzial 	Galaktyka 	2015	mp3	23.99	d07
e1718	Dorota Cendrowska	Obiekty z klasa!. Listy do poczatkujacego programisty	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d02
e1937	Renata Grzegorczykowa	Wyklady z polskiej skladni. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d05
e1900	Teodor Winkler	Komputerowo wspomagane projektowanie systemow antropotechnicznych. 	Wydawnictwo WNT 	2005	epub	4.99	d02
e1684	Sasza Hady	Trup z Nottingham. 	Oficynka 	2013	multiformat	23.99	d04
e1364	Alessandro Gallo, David Barkol, Rama Krishna Vavilala	ASP.NET AJAX w dzialaniu. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d02
e1583	Redakcja: Eugeniusz Gatnar, Marek Walesiak	Statystyczna analiza danych z wykorzystaniem programu R. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d01
e684	Jacek Jakubowski, Andrzej Palczewski, Marek Rutkowski, Lukasz Stettner	Matematyka finansowa. Instrumenty pochodne. 	Wydawnictwo WNT 	2006	epub	4.99	d06
e1068	Adam Gurowski	List obywatela. 	Imprint sp. z o.o. 	2010	epub	4.99	d04
e597	Richard P. Feynman, Robert B. Leighton, Matthew Sands	Zbior zadan. Feynmana wyklady z fizyki. 	Wydawnictwo Naukowe PWN 	2014	mobi	4.99	d06
e1559	Redakcja: Aleksander Panasiuk, Beata Filipiak	Przedsiebiorstwo uslugowe. Ekonomika. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e760	Michael Palin	Prawda. 	Insignis 	2013	multiformat	25.99	d04
a1713	Dorota Guzik	Angielski Matura ustna. Trening wypowiedzi. 	DIM 	2014	mp3	22.99	d05
a849	Johann Wolfgang von Goethe	Cierpienia mlodego Wertera	Aleksandria 	2012	mp3	8.99	d04
e1669	Stanislaw Cat-Mackiewicz	Stanislaw August. 	Universitas 	2009	pdf	5.99	d05
e1040	Redakcja: Jadwiga Stawnicka, Bernard Wisniewski, Robert Socha	Zarzadzanie kryzysowe. Teoria, praktyka, konteksty, badania. 	Wyzsza Szkola Policji w Szczytnie 	2011	pdf	22.99	d01
e1369	Malgorzata Gorska	Statystyka dla studentow geografii. 	Wydawnictwo Naukowe Akademii Pomorskiej w Slupsku 	2006	epub	4.99	d06
a984	Olga Ballesta, Stephane Regman, Irene Teixeira	Portugalski w 1 miesiac. 	LEKTORKLETT 	2009	mp3	23.99	d05
e941	Redakcja: Jarema Drozdowicz, Maciej Bernasiewicz	Kultura popularna w spoleczenstwie wspolczesnym. Teoria i rzeczywistosc. 	Oficyna Wydawnicza IMPULS 	2013	multiformat	31.99	d05
e1133	Redakcja: Tadeusz Dudycz, Grazyna Osbert-Pociecha	Efektywnosc - rozwazania nad istota i pomiarem. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2010	epub	4.99	d01
e1074	Redakcja: Roman Milewski, Eugeniusz Kwiatkowski	Podstawy ekonomii. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d01
e465	Redakcja: Roman Wantoch-Rekowski	VBS2 Programowalne srodowisko symulacji wirtualnej. 	Wydawnictwo Naukowe PWN 	2013	epub	4.99	d02
e2024	Joyce Carol Oates	Tatulo. 	W.A.B. 	2014	multiformat	23.99	d04
a1815	Malgorzata Gutowska-Adamczyk	Cukiernia Pod Amorem. Tom 3 Hryciowie 	Nasza Ksiegarnia 	2011	mp3	22.99	d04
e1607	Redakcja: Radoslaw Smilgin	Zawod tester. 	Wydawnictwo Naukowe PWN 	2016	multiformat	24.99	d02
a143	George R.R. Martin	Gra o tron. 	ZYSK I S-KA 	2012	mp3	42.99	d04
e1568	Mikolaj Rej	Zywot czlowieka poczciwego. 	Imprint sp. z o.o. 	2010	epub	4.99	d04
e1596	C.S. Lewis	Koniec czlowieczenstwa. 	Esprit 	2014	multiformat	16.99	d04
a1119	Melchior Wankowicz	Karafka la Fontaine'a Tom 2 	Heraclon 	2015	mp3	20.99	d03
e817	Ben Collins	Czlowiek w bialym kombinezonie. Stig, Le Mans i moje zycie na wysokich obrotach	Insignis 	2011	multiformat	25.99	d04
e1972	Scott Meyers	Skuteczny nowoczesny C++. 42 sposoby lepszego poslugiwania sie jezykami C++11 I C++14	Promise 	2016	pdf	65.99	d02
e460	Iwo Bialynicki-Birula, Iwona Bialynicka-Birula	Modelowanie rzeczywistosci. jak w komputerze postrzega sie swiat	Wydawnictwo WNT 	2014	pdf	4.99	d02
e1626	Joe Celko	SQL. Zaawansowane techniki programowania. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d02
e1742	Adolf Dygasinski	W puszczy. 	Armoryka 	2014	multiformat	3.99	d04
a645	Kira Galczynska	Zielony Konstanty 	Heraclon 	2008	mp3	13.99	d03
e1217	Krzysztof Maurin	Matematyka a fizyka. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d06
a267	Boguslaw Woloszanski	Siec - ostatni bastion SS 	Sensacje XX Wieku 	2012	mp3	37.99	d03
e1750	Dawid Mazur	HTML5 i CSS3. Definicja nowoczesnosci	Wydawnictwo Naukowe PWN 	2015	multiformat	21.99	d02
e806	Alicja Kargulowa	O teorii i praktyce poradnictwa. Odmiany poradoznawczego dyskursu	Wydawnictwo Naukowe PWN 	2007	mobi	4.99	d07
e1146	Jan Ignacy Niecislaw Baudouin de Courtenay	Wyznaniowe i pozawyznaniowe sluby i rozwody. 	Imprint sp. z o.o. 	2010	epub	4.99	d05
e271	Maurice Obstfeld, Paul R. Krugman	Ekonomia miedzynarodowa. t. 2. Teoria i polityka	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d01
e208	Agnieszka Roguska	Media globalne Media lokalne. Zagadnienia z obszaru pedagogiki medialnej i edukacji regionalnej	Oficyna Wydawnicza IMPULS 	2012	pdf	21.99	d05
e473	Norbert Drobka, Karol Szymanski	Matematyka w szkole ponadgimnazjalnej. Powtorzenie i zbior zadan. 	Wydawnictwo WNT 	2007	epub	4.99	d06
e392	Redakcja: Aldona Fraczkiewicz-Wronka	Zarzadzanie publiczne - elementy teorii i praktyki. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2009	epub	4.99	d01
e1106	Genowefa Slosarek	Biofizyka molekularna. Zjawiska. Instrumenty. Modelowanie. 	Wydawnictwo Naukowe PWN 	2011	epub	4.99	d06
a389	Camilla Lackberg	Niemiecki bekart. 	CZARNA OWCA 	2013	mp3	25.99	d04
e1783	Chris Bradford	Mlody samuraj 7. Krag wiatru. 	Nasza Ksiegarnia 	2014	multiformat	24.99	d04
a199	Stieg Larsson	Zamek z piasku, ktory runal. 	CZARNA OWCA 	2010	mp3	33.99	d04
e1520	Emily Bronta	Wichrowe wzgorza. 	SMPB 	2008	epub	18.99	d04
e496	Aleksander Dumas	Karol Szalony. 	Literatura Net Pl 	2000	epub	5.99	d04
a250	Urszula Dierkes, Katarzyna Dworkiewicz	Polish for the Beginners. 	LEKTORKLETT 	2009	mp3	37.99	d05
e1999	Alina Witkowska, Ryszard Przybylski	Romantyzm. 	Wydawnictwo Naukowe PWN 	2007	mobi	4.99	d05
e1534	Magdalena Roszczynialska	Sztuka fantasy Andrzeja Sapkowskiego. Problemy poetyki. 	Wydawnictwo Naukowe Uniwersytetu Pedagogicznego w Krakowie 	2009	mobi	4.99	d05
e1959	Stefan Zeromski	Przedwiosnie	PROMATEK 	2011	epub	17.99	d04
e1215	Dariusz Bochenek	Technologia wytwarzania i wlasciwosci multiferroikowej ceramiki typu PFN. 	Uniwersytet Slaski 	2012	pdf	7.99	d06
e1135	Lukasz Garbal	Edytorstwo. Jak wydawac wspolczesne teksty literackie. 	Wydawnictwo Naukowe PWN 	2011	mobi	4.99	d05
e1332	Jerzy Korczak	Od danych do wiedzy. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2014	mobi	4.99	d02
a450	Anna Mulczynska	Powrot na Staromiejska 	Heraclon 	2016	mp3	17.99	d04
e102	Marek Walancik	Fenomen stanu zycia wojskowosci a stan oczekiwan mlodziezy wspolczesnej.	Oficyna Wydawnicza IMPULS 	2008	pdf	18.99	d05
e1848	Andrzej Zieba	Analiza danych w naukach scislych i technice. 	Wydawnictwo Naukowe PWN 	2013	mobi	27.99	d02
e1324	Marek Smyczek, Robert Wszelaki	Packet Tracer 6 dla kursow CISCO Tom 2. 	ITSTART 	2015	pdf	37.99	d02
e2062	Maciej Heiger	Przeksztalcenia narodowosciowe na Ziemiach Zachodnich i polnocnych Polski w latach 1945-1959. 	Wydawnictwo Naukowe Akademii Pomorskiej w Slupsku 	2008	epub	4.99	d05
a1255	Maria Engracia	Ekspresowy kurs dla poczatkujacych. Hiszpanski. 	LEKTORKLETT 	2009	mp3	47.99	d05
e1585	Adam Mickiewicz	Grazyna 	Aleksandria 	2012	mobi	8.99	d04
e336	Marcin Wojsa, Jerzy Auksztol, Magdalena Chomuszko	SAP Scenariusze ksiegowe. Modul SAP-FI. Modul SAP-FI. 	Wydawnictwo Naukowe PWN 	2013	pdf	4.99	d02
e327	Beata Jackowska	Modele dalszego trwania zycia oraz ich zastosowania w przypadku osob starszych. 	Wydawnictwo Uniwersytetu Gdanskiego 	2013	epub	4.99	d06
e1394	Anna Piecyk	Matnia. 	Oficynka 	2013	multiformat	19.99	d04
a108	Vincent V. Severski	Nielegalni. 	CZARNA OWCA 	2012	mp3	33.99	d04
e1547	Beata Sadowska	I jak tu nie biegac! 	Biblioteka Akustyczna, 	2014	epub	28.99	d07
a219	Marcin Przybylek	Grao Story The book 	Heraclon 	2015	mp3	15.99	d03
e344	Katarzyna Dybel, Barbara Marczuk, Jan Prokop	Historia literatury francuskiej. 	Wydawnictwo Naukowe PWN 	2007	epub	4.99	d05
a1317	Brian Tracy	Zmien myslenie a zmienisz swoje zycie. Jak uwolnic swoj pelny potencjal i osiagnac sukces	MT Biznes 	2013	mp3	31.99	d01
e1639	Arystoteles	Retoryka. Retoryka dla Aleksandra. Poetyka. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d05
e2077	Agnieszka Snarska	Makropolecenia w Excelu. Opis jezyka VBA na przykladach	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d02
e1664	Adam Zausznica	Nauka o barwie. 	Wydawnictwo Naukowe PWN 	2012	epub	4.99	d06
e1363	Redakcja: Adam Kopinski	Finanse przedsiebiorstw. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2010	epub	4.99	d01
a912	Clive Staples Lewis	Opowiesci z Narnii. Ksiaze Kaspian. 	Media Rodzina 	2013	mp3	20.99	d07
e1211	Marcin Szeliga	Importowanie danych do Excela - jak szybko zrobic w nich porzadek. 	Wiedza i Praktyka 	2015	pdf	19.99	d02
e1172	Tadeusz Morawski, Wojciech Gwarek	Pola i fale elektromagnetyczne. 	Wydawnictwo WNT 	2014	epub	4.99	d06
a773	Sergiusz Olejnik	Moje pierwsze slowka - Jezyk francuski. 	LEKTORKLETT 	2009	mp3	28.99	d05
a1080	Marcin Rychcik	Roman Wilhelmi Biografia 	Heraclon 	2015	mp3	17.99	d03
e780	Henryk Sienkiewicz	Quo Vadis	SMPB 	2006	pdf	18.99	d04
e1483	Fabrizio Battistelli	Niewidzialne Kolegium. 	Oficynka 	2011	multiformat	19.99	d04
a955	Mariusz Szczygiel	Zrob sobie raj 	Czarne 	2011	mp3	19.99	d03
a695	Ellen Gould White	Nauki Jezusa. 	Christ Media 	2012	mp3	14.99	d05
e1774	Redakcja: Radoslaw Sioma, Slawomir Buryla, Agnieszka Karpowicz	Zima bywa sie pisarzem.. O Leopoldzie Buczkowskim	Universitas 	2008	pdf	5.99	d05
e1779	Ryszard Antoniewicz, Andrzej Misztal	Matematyka dla studentow ekonomii. Wyklady z cwiczeniami	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d06
e1550	Janusz Janczyk	Wybrane problemy zarzadzania procesami ksztalcenia w spoleczenstwie informacyjnym. 	Uniwersytet Slaski 	2011	epub	13.99	d02
e655	Jaroslaw Wozniczka	Efekty reklamy w systemie komunikacji marketingowej. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2009	epub	4.99	d01
a1336	Brian Tracy	Motywowanie 	MT Biznes, 	2014	mp3	23.99	d07
e1569	Wieslaw Koczur	Restytucja zdolnosci do pracy w polskim powszechnym systemie ubezpieczen spolecznych. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2010	epub	4.99	d01
e124	Tadeusz Micinski	Xiadz Faust. 	Universitas 	2008	pdf	8.99	d04
a865	Melchior Wankowicz	W pepku Ameryki Tom 3 	Heraclon 	2015	mp3	20.99	d03
e1777	Sanjoy Dasgupta, Christos Papadimitriou, Umesh Vazirani	Algorytmy. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d02
e373	Charles Dickens	Wigilia Bozego Narodzenia. A Christmas Carol. 	Armoryka 	2014	multiformat	6.99	d04
e1666	Zbigniew Wojcik	Historia powszechna. Wiek XVI-XVII. 	Wydawnictwo Naukowe PWN 	2007	epub	4.99	d05
a774	Olka Abaczurowska	Cokolwiek to znaczy 	Psychoskok 	2016	mp3	12.99	d04
e520	Bartosz Chrabski, Karolina Zmitrowicz	Inzynieria wymagan w praktyce. 	Wydawnictwo Naukowe PWN 	2015	multiformat	30.99	d02
e1392	Maciej Zastempowski	Uwarunkowania budowy potencjalu innowacyjnego malych i srednich przedsiebiorstw. 	Wydawnictwo Naukowe Uniwersytetu Mikolaja Kopernika 	2010	pdf	24.99	d01
e2092	Henryk Sienkiewicz	Janko Muzykant. 	Imprint sp. z o.o. 	2011	epub	4.99	d04
e321	Arkadiusz Januszewski	Funkcjonalnosc informatycznych systemow zarzadzania, t. 2. Systemy Business Intelligence	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d01
e899	Redakcja: Boguslawa Urbaniak	Efektywnosc zarzadzania zasobami ludzkimi. 	Wydawnictwo Uniwersytetu Lodzkiego 	2011	epub	4.99	d01
a821	Maria Molicka	Bajki terapeutyczne 1. 	Media Rodzina 	2013	mp3	12.99	d07
e1187	Miroslawa Kopertowska-Tomczak	Access 2007. Cwiczenia. 	Wydawnictwo Naukowe PWN 	2010	mobi	4.99	d02
a1575	Adam Szustak OP	Jestem_Legenda_IV Garnek Strachu. Droga do dojrzalosci. Lekcje Gedeona 	RTCK, 	2013	mp3	27.99	d07
e2088	Redakcja: Wojciech Cyrul	Information Technology and Law. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2014	epub	4.99	d02
e1676	Alberto Ferrari, Marco Russo	Microsoft Excel 2013 Budowanie modeli danych przy uzyciu PowerPivot. 	Promise 	2016	pdf	85.99	d02
a1843	Adam Mickiewicz	Konrad Wallenrod  	ZIELONA SOWA 	2012	mp3	6.99	d04
e1597	Fryderyk Schiller	Intryga i milosc. 	Literatura Net Pl 	2000	epub	5.99	d04
a350	Henryk Sienkiewicz	W pustyni i w puszczy 	Biblioteka Akustyczna 	2016	mp3	24.99	d04
e868	Stanislaw Stabryla	Zarys kultury starozytnej Grecji i Rzymu. 	Wydawnictwo Naukowe PWN 	2007	epub	4.99	d05
a139	Artur Gorski	Masa o pieniadzach polskiej mafii 	Proszynski Media 	2017	mp3	24.99	d03
e439	Aidan Finn, Patrick Lownds, Michel Luescher, Damian Flynn	Windows Server 2012 Hyper-V Podrecznik instalacji i konfiguracji. 	Promise 	2016	pdf	113.99	d02
e867	Redakcja: Kazimierz Rogozinski, Monika Dobska	Podstawy zarzadzania zakladem opieki zdrowotnej. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
a1873	Jacek Dehnel	Saturn. Czarne obrazy z zycia mezczyzn z rodziny Goya 	Biblioteka Akustyczna 	2011	mp3	28.99	d03
a1484	Jon Gordon	Pozytywny pies 	Laurum, 	2014	mp3	28.99	d07
e1409	Rafal Janus	Excel w praktyce, 9/15	Wiedza i Praktyka 	2015	pdf	59.99	d02
e1950	Malgorzata Niemiec-Knas	Metoda projektow w nauczaniu jezykow obcych. 	Oficyna Wydawnicza IMPULS 	2011	pdf	10.99	d05
e573	Redakcja: Boleslaw Winiarski	Polityka gospodarcza. 	Wydawnictwo Naukowe PWN 	2006	epub	4.99	d01
a1391	Sofokles	Krol Edyp 	Aleksandria 	2015	mp3	8.99	d04
e1467	Redakcja: Bogumil Bernas	Finanse miedzynarodowe. 	Wydawnictwo Naukowe PWN 	2006	mobi	4.99	d01
e1536	Hermann A. Schlagl	Starozytny Egipt. Dzieje i kultura od czasow najdawniejszych do Kleopatry	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d05
e521	Karol May	Klasztor Della Barbara. Walka o Meksyk. Zmierzch cesarza. 	SMPB 	2011	mobi	18.99	d04
e2046	Antoni Sygietynski	Bracia Goncourt kompozycja. 	Imprint sp. z o.o. 	2010	epub	4.99	d05
e523	Adam Gorczynski	O Janie Nepomucenie Glowackim. 	Imprint sp. z o.o. 	2010	epub	4.99	d04
a1941	William Wharton	Spoznieni kochankowie. 	Rebis 	2014	mp3	27.99	d04
e2038	Jan Cofalka	Slazacy w Warszawie. 	Wydawnictwo Naukowe Scholar 	2008	pdf	27.99	d05
e1875	Abhishek Sur	Visual Studio 2012 i .NET 4.5. Poradnik dla zaawansowanych programistow	Promise 	2015	pdf	45.99	d02
e107	Redakcja: dr Alicja Moleda	Matematyka-Arkusz egzaminu gimnazjalnego 	MEGAWIEDZA 	2011	pdf	9.99	d06
e1871	Rafal Janus	Windows 10 perfekcyjnie opanowany. 	Wiedza i Praktyka 	2016	pdf	22.99	d02
e1475	Redakcja: Ewa Marynowicz-Hetka	Pedagogika spoleczna, t. 2. Podrecznik akademicki	Wydawnictwo Naukowe PWN 	2007	mobi	4.99	d07
e186	Michal Szurek	O nauczaniu matematyki. Wyklady dla nauczycieli i studentow. Tom 4. 	GWO 	2005	pdf	15.99	d06
a331	Dorota Poninska	Podroz po milosc Maria 	Heraclon 	2016	mp3	19.99	d04
e1608	Marina Umaschi Bers, Mitchel Resnick	Oficjalny podrecznik ScratchJr. 	Wydawnictwo Naukowe PWN 	2016	epub	30.99	d02
e532	Rafal Janus	Excel w praktyce, 5/16	Wiedza i Praktyka 	2016	epub	59.99	d02
e1598	Marian Bugajski	Jezyk w komunikowaniu. 	Wydawnictwo Naukowe PWN 	2007	epub	4.99	d05
e484	Ben-Gan Itzik, Praca zbiorowa	Microsoft SQL Server 2008 od srodka Programowanie w jezyku T-SQL. 	Promise 	2016	mobi	104.99	d02
e295	Antoni Sygietynski	Bracia Goncourt jezyk. 	Imprint sp. z o.o. 	2010	epub	4.99	d05
e1957	Artur Daniel Grabowski	Testament Eleonory. 	Oficynka 	2013	multiformat	19.99	d04
e2020	Stefan Zeromski	Przedwiosnie	ZIELONA SOWA 	2012	pdf	6.99	d04
e702	Patrick LeBlanc	Microsoft SQL Server 2012 Krok po kroku. 	Promise 	2016	pdf	75.99	d02
e1403	Praca zbiorowa	Halloween. 	Oficynka 	2012	multiformat	23.99	d04
e1549	Elliot Aronson	Czlowiek - istota spoleczna. 	Wydawnictwo Naukowe PWN 	2009	mobi	4.99	d07
